meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label,sex
0.182855441,0.067788884,0.200638723,0.175489022,0.226067864,0.050578842,3.001889979,19.86548184,0.91045813,0.506098877,0.05001996,0.182855441,0.159590352,0.01871345,0.266666667,0.258969907,0.0546875,0.8046875,0.75,0.269230769,female,
0.199806519,0.061973777,0.211357642,0.184422033,0.235686579,0.051264546,2.543841184,14.92196426,0.904432362,0.425289172,0.04996121,0.199806519,0.156465082,0.016194332,0.266666667,0.250446429,0.0546875,0.8984375,0.84375,0.329520697,female,
0.195280367,0.072086928,0.204656489,0.180610687,0.255954198,0.075343511,2.392325675,10.06148908,0.907115299,0.524208791,0.193435115,0.195280367,0.182629417,0.024922118,0.275862069,0.26953125,0.0546875,0.703125,0.6484375,0.294717331,female,
0.208504367,0.057550187,0.220228717,0.190343075,0.249758577,0.059415502,1.707786442,5.670911595,0.87967352,0.343548324,0.050165184,0.208504367,0.162043128,0.016806723,0.262295082,0.26078869,0.0546875,0.8125,0.7578125,0.251546392,female,
0.168425741,0.071344338,0.189051095,0.158394161,0.216642336,0.058248175,3.020345955,17.7912195,0.901022144,0.491709388,0.050072993,0.168425741,0.168343439,0.015936255,0.271186441,0.253125,0.0546875,0.9140625,0.859375,0.407792208,female,
0.179981858,0.077964194,0.20427673,0.127085954,0.240377358,0.113291405,2.764670125,12.82215723,0.92742357,0.580274353,0.241551363,0.179981858,0.162258973,0.016842105,0.275862069,0.207331731,0.0546875,0.546875,0.4921875,0.30984127,female,
0.204517972,0.06856914,0.21602649,0.192229581,0.255275938,0.063046358,1.918542624,7.537126233,0.896918799,0.409583428,0.050066225,0.204517972,0.163077189,0.016753927,0.275862069,0.205,0.046875,0.7578125,0.7109375,0.235347985,female,
0.198292199,0.062668221,0.211639951,0.183674476,0.23649815,0.052823674,2.17624527,9.7662537,0.902082516,0.449973076,0.050061652,0.198292199,0.16289683,0.016684046,0.271186441,0.357244318,0.0546875,0.9296875,0.875,0.265306122,female,
0.184249822,0.069538347,0.204847112,0.18011325,0.227361268,0.047248018,2.780534606,12.55713559,0.909607136,0.526946079,0.050101925,0.184249822,0.143819265,0.015763547,0.271186441,0.222981771,0.0546875,1.015625,0.9609375,0.206433369,female,
0.191794364,0.038088599,0.198856689,0.169845177,0.213973799,0.044128622,2.475110501,9.898559143,0.8896825,0.260589971,0.208638349,0.191794364,0.170612505,0.032854209,0.275862069,0.839015152,0.0078125,6.9921875,6.984375,0.192856592,female,
0.193004112,0.03843105,0.204636761,0.170734418,0.213306868,0.042572449,3.649283446,19.03658326,0.873563775,0.277529701,0.210639143,0.193004112,0.157393251,0.015825915,0.246153846,0.64762931,0.0078125,5.953125,5.9453125,0.10260622,female,
0.190890095,0.043268099,0.192976407,0.158166969,0.217749546,0.059582577,1.60813755,5.224913395,0.911405467,0.309483816,0.193103448,0.190890095,0.162553058,0.059259259,0.271186441,0.65625,0.1484375,6.8203125,6.671875,0.088886523,female,
0.184484372,0.045272463,0.17862069,0.155499093,0.211270417,0.055771325,1.698171321,5.955016867,0.912666454,0.33772236,0.15676951,0.184484372,0.156677726,0.01891253,0.258064516,0.797916667,0.0078125,5.953125,5.9453125,0.210144547,female,
0.188505133,0.045253586,0.181654396,0.156795149,0.220095279,0.06330013,1.667356603,6.354831451,0.916303263,0.321682797,0.162979645,0.188505133,0.154579729,0.015841584,0.253968254,0.451864919,0.140625,2.609375,2.46875,0.101152803,female,
0.197476196,0.041713166,0.193700624,0.174199584,0.223825364,0.04962578,2.033950025,8.094648908,0.898585151,0.269968224,0.177692308,0.197476196,0.186609647,0.016494845,0.275862069,0.336647727,0.0078125,0.6640625,0.65625,0.279448622,female,
0.16088384,0.088124139,0.205148515,0.060682068,0.230407041,0.169724972,1.633376713,5.673614363,0.93565319,0.569032523,0.232255226,0.16088384,0.198198993,0.061776062,0.275862069,0.741145833,0.0078125,3.96875,3.9609375,0.293181178,female,
0.148414402,0.07982013,0.172031558,0.078422091,0.201025641,0.12260355,1.717548411,5.961927147,0.956338048,0.723630451,0,0.148414402,0.160708291,0.015857284,0.258064516,1.032552083,0.0078125,5.1328125,5.125,0.253228121,female,
0.109310616,0.085694322,0.070083433,0.029702026,0.193230036,0.16352801,1.687779457,5.69533174,0.938697632,0.622022284,0.021692491,0.109310616,0.17517334,0.036199095,0.228571429,1.224121094,0.03125,5.953125,5.921875,0.232717678,female,
0.146511403,0.088300361,0.169704797,0.05295203,0.222656827,0.169704797,1.114939498,3.992317794,0.964291721,0.747200581,0.167380074,0.146511403,0.19587158,0.055555556,0.275862069,0.411931818,0.0078125,2.9765625,2.96875,0.109273183,female,
0.110727277,0.087557238,0.088362919,0.029822485,0.19495069,0.165128205,1.722061692,6.765328966,0.962681445,0.747373684,0.008836292,0.110727277,0.189172136,0.016,0.262295082,0.680706522,0.0078125,4.9140625,4.90625,0.113133151,female,
0.156553724,0.086975215,0.17470339,0.067330508,0.230466102,0.163135593,1.309302317,5.047261161,0.956733586,0.696906805,0.169364407,0.156553724,0.178265441,0.041666667,0.275862069,0.367647059,0.0078125,0.9140625,0.90625,0.314655172,female,
0.160744866,0.090560891,0.189494949,0.061750842,0.243232323,0.181481481,1.181423915,3.957054984,0.958112639,0.724561487,0.26020202,0.160744866,0.193687424,0.05734767,0.258064516,0.462357955,0.0234375,0.7421875,0.71875,0.24673913,female,
0.118206531,0.067798536,0.106460587,0.064049459,0.173972179,0.10992272,0.141735424,2.209672772,0.974425928,0.762458515,0.035919629,0.118206531,0.193368982,0.026058632,0.25,0.372282609,0.015625,0.90625,0.890625,0.312599681,female,
0.122706013,0.085215856,0.145738799,0.032030505,0.199122974,0.167092469,1.483381558,4.788477557,0.941022196,0.620470851,0.193517636,0.122706013,0.187219205,0.032786885,0.23880597,0.610608553,0.015625,3.7734375,3.7578125,0.19045969,female,
0.163702,0.08575204,0.184577114,0.084975124,0.234378109,0.149402985,1.600397722,6.619171543,0.965696334,0.768796467,0.220447761,0.163702,0.190428738,0.068965517,0.271186441,0.7265625,0.0390625,3.5234375,3.484375,0.332772795,female,
0.113638445,0.078447718,0.084109233,0.045513654,0.184603381,0.139089727,0.814449601,2.997757728,0.95483378,0.662664731,0.178413524,0.113638445,0.160505878,0.016684046,0.235294118,0.825892857,0.015625,4.390625,4.375,0.277884615,female,
0.149002415,0.083573696,0.185332212,0.064760303,0.215239697,0.150479394,2.436047058,11.59564433,0.956486559,0.718422051,0.213591253,0.149002415,0.187319452,0.050793651,0.275862069,0.608695652,0.0078125,3.40625,3.3984375,0.204806688,female,
0.164125457,0.080537655,0.199427663,0.095707472,0.225691574,0.129984102,1.821761542,6.115742233,0.930715725,0.60128574,0.203879173,0.164125457,0.189001634,0.040920716,0.253968254,0.172585227,0.015625,0.5625,0.546875,0.345714286,female,
0.111292518,0.084946199,0.082369765,0.032032686,0.193054137,0.16102145,1.599477245,5.538643824,0.952860058,0.68880839,0.014586313,0.111292518,0.189549904,0.03125,0.266666667,0.7765625,0.0078125,4.671875,4.6640625,0.075190769,female,
0.102787468,0.091577697,0.074421931,0.01568534,0.202240763,0.186555423,3.222442177,14.97729165,0.936814759,0.674005075,0.007342074,0.102787468,0.19589415,0.105263158,0.246153846,0.788240132,0.0078125,3.5,3.4921875,0.148769575,female,
0.194571401,0.072734585,0.21716946,0.189013035,0.239851024,0.050837989,7.727108196,120.4694438,0.888329074,0.36823462,0.050055866,0.194571401,0.167177307,0.016649324,0.275862069,0.152478448,0.0546875,0.71875,0.6640625,0.228571429,female,
0.196781155,0.065010689,0.209840061,0.189794364,0.237989337,0.048194973,9.442351017,159.098073,0.878044534,0.333316307,0.050114242,0.196781155,0.163877005,0.01611279,0.271186441,0.15625,0.0546875,0.7890625,0.734375,0.168389058,female,
0.179691602,0.065430289,0.199177456,0.173587205,0.220289414,0.046702209,10.18454678,175.6967906,0.874440189,0.386446771,0.050114242,0.179691602,0.131372441,0.016684046,0.266666667,0.08984375,0.0546875,0.40625,0.3515625,0.132063492,female,
0.16203039,0.077675758,0.189543773,0.077681874,0.218545006,0.140863132,6.149744914,73.51215565,0.93234573,0.631219944,0.050061652,0.16203039,0.143875388,0.016666667,0.275862069,0.182528409,0.0546875,0.7578125,0.703125,0.244444444,female,
0.190215053,0.062357458,0.212757306,0.180025413,0.224853875,0.044828463,5.588296389,58.202772,0.861742705,0.338165287,0.050165184,0.190215053,0.150005005,0.016048144,0.271186441,0.162574405,0.0546875,0.734375,0.6796875,0.228735632,female,
0.187582879,0.069075818,0.209107468,0.183096539,0.226193078,0.043096539,9.5074465,150.6266982,0.873961935,0.378077859,0.049981785,0.187582879,0.159363482,0.01826484,0.266666667,0.165104167,0.0546875,0.640625,0.5859375,0.315402299,female,
0.191088513,0.07574646,0.206227545,0.179161677,0.246946108,0.067784431,7.806983189,124.648059,0.903614348,0.447922198,0.05005988,0.191088513,0.147164761,0.015748031,0.275862069,0.173583984,0.0546875,0.6171875,0.5625,0.281362007,female,
0.196845425,0.064699958,0.212,0.184533333,0.238133333,0.0536,4.384679099,47.25470151,0.897404076,0.393757239,0.050133333,0.196845425,0.160404944,0.016842105,0.266666667,0.224137931,0.0546875,0.5546875,0.5,0.3671875,female,
0.190288245,0.069486372,0.209266589,0.182863795,0.237299185,0.05443539,4.735224081,46.59019625,0.88519112,0.384833452,0.050197905,0.190288245,0.184561015,0.017353579,0.258064516,0.222146739,0.0546875,0.859375,0.8046875,0.237422771,female,
0.193005145,0.061767942,0.208139059,0.183803681,0.226462168,0.042658487,4.35220265,42.71296182,0.883909176,0.369092365,0.050102249,0.193005145,0.178160134,0.025518341,0.266666667,0.188368056,0.0546875,0.734375,0.6796875,0.277630416,female,
0.192572599,0.036543124,0.190790021,0.174054054,0.210873181,0.036819127,3.030983794,15.53805004,0.883949934,0.169241733,0.191226611,0.192572599,0.174259494,0.022630835,0.275862069,0.719172297,0.1484375,6.984375,6.8359375,0.086693878,female,
0.195583432,0.05780486,0.202357019,0.190710572,0.231473137,0.040762565,3.922638121,24.29375816,0.892376119,0.432588224,0.20017331,0.195583432,0.150179826,0.017185822,0.25,0.4628125,0.0078125,1.90625,1.8984375,0.195741635,female,
0.196644232,0.051145411,0.203849372,0.180613668,0.232161785,0.051548117,2.200329676,8.188317754,0.903569357,0.405038617,0.18237099,0.196644232,0.192563813,0.029574861,0.275862069,0.4440625,0.1640625,0.8671875,0.703125,0.444907407,female,
0.182440869,0.082690531,0.215940959,0.144132841,0.236863469,0.092730627,2.506121896,10.81867541,0.921195487,0.531715005,0.228597786,0.182440869,0.156697352,0.015888779,0.271186441,0.44875,0.0078125,4.1015625,4.09375,0.147206801,female,
0.089693383,0.069069728,0.063466667,0.039733333,0.128266667,0.088533333,1.644753548,5.022465163,0.945867714,0.65597602,0.048266667,0.089693383,0.177713114,0.020075282,0.271186441,2.253551136,0.0078125,5.3828125,5.375,0.294227575,female,
0.199742564,0.066577404,0.214002789,0.181785216,0.249149233,0.067364017,1.68468842,5.677812766,0.922558717,0.506236368,0.261059972,0.199742564,0.148170411,0.015732547,0.275862069,0.885850694,0.0078125,6.7421875,6.734375,0.192140371,female,
0.204621415,0.059611223,0.224466945,0.195783204,0.237641453,0.041858249,3.000446133,14.70211111,0.896610214,0.416067596,0.230970816,0.204621415,0.132917263,0.016129032,0.275862069,0.403993056,0.0078125,5.140625,5.1328125,0.103288379,female,
0.196856029,0.062990825,0.214237668,0.193520179,0.229304933,0.035784753,3.540719284,19.56105139,0.894762618,0.432146581,0.217690583,0.196856029,0.163253558,0.016326531,0.275862069,0.419397866,0.0078125,5.2890625,5.28125,0.087394893,female,
0.193074104,0.067900377,0.213417015,0.187057183,0.233723849,0.046666667,2.159674714,7.639541951,0.914283173,0.499962494,0.207754533,0.193074104,0.147149321,0.015655577,0.275862069,0.42588141,0.0078125,6.546875,6.5390625,0.078982208,female,
0.209932902,0.065777094,0.232552301,0.197405858,0.248368201,0.050962343,2.293468804,9.11888912,0.90378902,0.442255778,0.242315202,0.209932902,0.196979069,0.036117381,0.275862069,1.33625,0.0234375,7,6.9765625,0.267345051,female,
0.194557358,0.063390178,0.209799809,0.177235462,0.238360343,0.061124881,1.599590098,5.334993344,0.920988591,0.510916284,0.216472831,0.194557358,0.187841824,0.017621145,0.258064516,1.494270833,0.078125,6.96875,6.890625,0.305250305,female,
0.184438371,0.05714665,0.190087977,0.171407625,0.213284457,0.041876833,3.048677971,13.7281534,0.898207823,0.457623111,0.211231672,0.184438371,0.174591682,0.015763547,0.275862069,0.299862132,0.0078125,5.1015625,5.09375,0.073273303,female,
0.201047995,0.069407732,0.217323601,0.185815085,0.250705596,0.064890511,1.45120179,4.172856183,0.921713014,0.489192772,0.227883212,0.201047995,0.131905259,0.015873016,0.275862069,0.83110119,0.0078125,6.5390625,6.53125,0.151567615,female,
0.193981463,0.052240234,0.205424837,0.173169935,0.225326797,0.052156863,1.846473734,6.146623078,0.910067717,0.455040031,0.223267974,0.193981463,0.182574179,0.021024967,0.275862069,0.291666667,0.0078125,2.0703125,2.0625,0.116907713,female,
0.163784611,0.067436724,0.163309499,0.141287028,0.211930541,0.070643514,2.984359725,14.4474944,0.949166814,0.698217532,0.15587334,0.163784611,0.140512254,0.016194332,0.235294118,0.1890625,0.0078125,0.3671875,0.359375,0.333850932,female,
0.183205764,0.061148265,0.199939804,0.162648608,0.221218962,0.058570354,2.075979075,7.609287203,0.93092774,0.57244857,0.200571859,0.183205764,0.184876255,0.019975031,0.262295082,0.3215625,0.0078125,3.5390625,3.53125,0.095036553,female,
0.196074295,0.058098373,0.205285896,0.181448539,0.23321474,0.051766201,2.182581589,8.429033323,0.91318772,0.474577156,0.201016518,0.196074295,0.188306983,0.069565217,0.262295082,0.206149194,0.0078125,0.3828125,0.375,0.161637931,female,
0.176221992,0.059514524,0.18725973,0.155456712,0.214837172,0.059380461,1.426545791,4.217959314,0.943464343,0.625889236,0.210389198,0.176221992,0.174938271,0.021978022,0.242424242,0.390213816,0.015625,3.9140625,3.8984375,0.119015809,female,
0.190768671,0.064056692,0.194051478,0.148141087,0.248503337,0.10036225,1.11993225,3.519070304,0.939459585,0.57968704,0.144671115,0.190768671,0.13808351,0.017278618,0.271186441,0.184151786,0.015625,0.2734375,0.2578125,0.319347319,female,
0.197063508,0.053213261,0.212689902,0.183413762,0.227703307,0.044289544,2.339899095,8.064511786,0.8999112,0.442175434,0.212439678,0.197063508,0.181774594,0.018845701,0.275862069,0.234765625,0.1015625,0.4609375,0.359375,0.113272311,female,
0.187836719,0.062373611,0.206361746,0.176673597,0.227318087,0.050644491,2.453492578,9.085739239,0.915607558,0.512877674,0.231101871,0.187836719,0.171339759,0.016145308,0.275862069,0.206620066,0.0078125,0.46875,0.4609375,0.121549637,female,
0.187574408,0.070237334,0.207055016,0.16763754,0.233333333,0.065695793,1.802315483,6.418795909,0.942976631,0.611412758,0.231218986,0.187574408,0.157451814,0.016227181,0.258064516,0.491159539,0.0078125,3.6796875,3.671875,0.13993921,female,
0.190975193,0.060531255,0.206912992,0.163194279,0.236281287,0.073087008,1.311470878,4.037734265,0.933076426,0.580608898,0.243957092,0.190975193,0.176213672,0.01826484,0.25,0.2078125,0.1640625,0.2578125,0.09375,0.324074074,female,
0.151096729,0.086332357,0.183914209,0.061054513,0.221197498,0.160142985,1.659774515,6.155128014,0.958603681,0.710823643,0.207184987,0.151096729,0.187886795,0.041994751,0.242424242,0.298233696,0.015625,0.8515625,0.8359375,0.244325768,female,
0.115401638,0.078226435,0.107002288,0.042929062,0.18389016,0.140961098,1.208084645,4.570411533,0.969196836,0.786133687,0.016018307,0.115401638,0.165833016,0.017582418,0.23880597,0.929129464,0.0078125,5.5078125,5.5,0.144667832,female,
0.116212696,0.085195307,0.091020019,0.040038132,0.192449952,0.152411821,1.307299973,4.809447521,0.966362781,0.763435678,0.034432793,0.116212696,0.182846827,0.026272578,0.253968254,0.279605263,0.015625,0.7421875,0.7265625,0.505973716,female,
0.168122113,0.080610346,0.192519252,0.108118812,0.228866887,0.120748075,2.043426501,8.969219914,0.95295268,0.695663899,0.19559956,0.168122113,0.194808196,0.053511706,0.275862069,0.6875,0.015625,3.6484375,3.6328125,0.247634409,female,
0.132476953,0.087523743,0.141808118,0.043653137,0.215424354,0.171771218,1.185598524,4.716939667,0.97848179,0.842935931,0.241771218,0.132476953,0.214127381,0.168421053,0.262295082,0.338404605,0.015625,0.7890625,0.7734375,0.333333333,female,
0.134785266,0.082020212,0.142052786,0.057067449,0.202404692,0.145337243,1.341973191,5.596725766,0.973843435,0.801312698,0.200351906,0.134785266,0.17986718,0.028520499,0.275862069,0.52173913,0.0234375,3.875,3.8515625,0.153771854,female,
0.144418544,0.086971149,0.156015779,0.061025641,0.222840237,0.161814596,0.608371044,2.844063089,0.976355461,0.818056299,0.195502959,0.144418544,0.178420362,0.016666667,0.275862069,0.509300595,0.0078125,3.8984375,3.890625,0.151764955,female,
0.137426088,0.083223905,0.174516765,0.048047337,0.200749507,0.15270217,2.080062098,7.691563791,0.936158039,0.614807526,0.19357002,0.137426088,0.163839647,0.066666667,0.23880597,0.716517857,0.0078125,3,2.9921875,0.231070496,female,
0.135907894,0.086811753,0.159215686,0.046437908,0.213660131,0.167222222,1.53765156,5.525481465,0.967103334,0.772644211,0.007320261,0.135907894,0.185547667,0.032520325,0.271186441,0.305588942,0.0078125,0.90625,0.8984375,0.269913043,female,
0.150480818,0.090633925,0.191262907,0.053598094,0.2275139,0.173915806,1.393871537,5.52596234,0.958435223,0.699034153,0.219285147,0.150480818,0.182710269,0.042895442,0.275862069,0.75625,0.0078125,4.9375,4.9296875,0.195853143,female,
0.148950836,0.084411855,0.177817908,0.061730625,0.216583898,0.154853273,2.486140569,14.31518933,0.964991,0.754473525,0.211106095,0.148950836,0.199268778,0.017241379,0.258064516,0.243359375,0.0078125,0.6640625,0.65625,0.375313283,female,
0.10914848,0.09154176,0.071577123,0.024263432,0.195320624,0.171057192,1.899222349,6.472859434,0.948617526,0.678843265,0.020623917,0.10914848,0.190846141,0.030188679,0.275862069,0.359375,0.0078125,0.71875,0.7109375,0.354395604,female,
0.158417241,0.081199766,0.187642957,0.085523013,0.219079498,0.133556485,1.817030419,7.238168314,0.955926841,0.698466,0.198382148,0.158417241,0.192754157,0.0625,0.262295082,0.3590625,0.03125,0.921875,0.890625,0.315026697,female,
0.116001833,0.088799475,0.121542289,0.023681592,0.1939801,0.170298507,2.193671753,8.40415765,0.943583913,0.676597906,0.007313433,0.116001833,0.184000384,0.086486486,0.258064516,0.338169643,0.0078125,0.7109375,0.703125,0.403418803,female,
0.097732542,0.080077938,0.065308311,0.032779267,0.159892761,0.127113494,1.272920236,3.86564133,0.957693436,0.715485248,0.026273458,0.097732542,0.178399927,0.021680217,0.253968254,0.525607639,0.0078125,4.2578125,4.25,0.178741349,female,
0.134044916,0.091722856,0.130709382,0.041967963,0.215606407,0.173638444,1.402165569,5.278479971,0.959688755,0.725847582,0.185812357,0.134044916,0.19458571,0.02739726,0.275862069,0.396634615,0.0234375,1.0703125,1.046875,0.302860697,female,
0.090370268,0.079408794,0.057991632,0.024211994,0.149958159,0.125746165,2.515470918,10.24625081,0.94511657,0.664387028,0.015034868,0.090370268,0.191227259,0.044444444,0.258064516,0.832201087,0.0078125,3.3828125,3.375,0.26010101,female,
0.125000139,0.088642508,0.118059701,0.037960199,0.209303483,0.171343284,2.056050996,9.266667201,0.965134583,0.777006455,0.004875622,0.125000139,0.187464167,0.063492063,0.258064516,0.371582031,0.0078125,3.1640625,3.15625,0.182178218,female,
0.134858715,0.078146149,0.1634714,0.053017751,0.197159763,0.144142012,1.966229862,7.379169272,0.952319024,0.701159199,0.197988166,0.134858715,0.182415461,0.033826638,0.258064516,0.477864583,0.0078125,3.1796875,3.171875,0.180382498,female,
0.119566652,0.0889234,0.095186656,0.035138999,0.210833995,0.175694996,1.513764209,5.866521462,0.964303167,0.747514085,0.011564734,0.119566652,0.191963903,0.016684046,0.275862069,0.8775,0.0078125,5.4140625,5.40625,0.189065511,female,
0.149453726,0.089150522,0.186358636,0.054829483,0.226710671,0.171881188,1.193055643,4.079726588,0.959855196,0.724072988,0.208844884,0.149453726,0.19173022,0.019277108,0.271186441,0.446875,0.0078125,2.6640625,2.65625,0.087782805,female,
0.146231945,0.086853923,0.172031558,0.054674556,0.224773176,0.170098619,0.961379031,3.205524509,0.965711204,0.751655466,0.238303748,0.146231945,0.176033157,0.030188679,0.246153846,0.383333333,0.0078125,0.9765625,0.96875,0.338709677,female,
0.164104281,0.089942128,0.187222884,0.070083433,0.23794994,0.167866508,1.351214316,4.706403068,0.951376988,0.667890259,0.23261025,0.164104281,0.192923655,0.038647343,0.266666667,0.479779412,0.0078125,3.0234375,3.015625,0.183937824,female,
0.10846989,0.083745924,0.089079535,0.029776586,0.185915996,0.15613941,1.99099462,8.088366548,0.965612317,0.768918472,0.012511171,0.10846989,0.175651875,0.017777778,0.266666667,0.279211957,0.0078125,0.9921875,0.984375,0.330808081,female,
0.130742334,0.086538812,0.118831004,0.051944091,0.207064803,0.155120712,0.848883863,3.513096911,0.975040507,0.798289556,0.016899619,0.130742334,0.179920415,0.018823529,0.275862069,0.301663306,0.0078125,1.1171875,1.109375,0.266431925,female,
0.137549749,0.084731224,0.15828408,0.053117255,0.215405148,0.162287893,1.369254558,5.277752875,0.963713763,0.743834279,0.218608198,0.137549749,0.201460313,0.069264069,0.275862069,0.534667969,0.0078125,3.1640625,3.15625,0.203630363,female,
0.14656013,0.087700882,0.177712177,0.056826568,0.228081181,0.171254613,2.287123495,12.08410353,0.962786542,0.753092911,0.230922509,0.14656013,0.193782749,0.045845272,0.266666667,0.640299479,0.0078125,3.5625,3.5546875,0.208217869,female,
0.132145249,0.084810076,0.121841004,0.052329149,0.215564854,0.163235704,1.460663655,6.130930868,0.971068476,0.782441381,0.214198047,0.132145249,0.193368298,0.041450777,0.275862069,0.577059659,0.0234375,3.1171875,3.09375,0.243308081,female,
0.157879727,0.095635173,0.191885566,0.051703511,0.247230169,0.195526658,1.349572281,4.923662758,0.952438563,0.685526131,0.273081925,0.157879727,0.194529415,0.020075282,0.275862069,0.5,0.0078125,3.171875,3.1640625,0.236467236,female,
0.146695447,0.083293936,0.186555423,0.058402861,0.213253874,0.154851013,1.703658182,6.708772448,0.941308929,0.62527269,0.195899881,0.146695447,0.178227722,0.041884817,0.23880597,0.664496528,0.0234375,3.5234375,3.5,0.209952731,female,
0.186963134,0.07806324,0.209176471,0.150211765,0.244094118,0.093882353,5.81689975,71.27120433,0.915355279,0.536782622,0.050070588,0.186963134,0.166523165,0.016064257,0.275862069,0.225203804,0.0546875,0.78125,0.7265625,0.292766373,female,
0.188916036,0.074354811,0.204900662,0.183267108,0.242295806,0.059028698,7.958079505,113.914848,0.898311393,0.464725077,0.050066225,0.188916036,0.153983742,0.015952144,0.275862069,0.135625,0.0546875,0.765625,0.7109375,0.166666667,female,
0.170603559,0.064757558,0.190760234,0.136452242,0.215048733,0.078596491,6.734124536,85.61762415,0.909245292,0.570766069,0.050214425,0.170603559,0.117017895,0.016666667,0.275862069,0.108537946,0.0546875,0.2890625,0.234375,0.256790123,female,
0.135012753,0.077275379,0.130314465,0.069266247,0.207505241,0.138238994,4.096389161,45.88923707,0.974284557,0.822230178,0.050188679,0.135012753,0.137531375,0.017297297,0.275862069,0.130408654,0.046875,0.5078125,0.4609375,0.166779661,female,
0.151657728,0.078403005,0.175977654,0.081340782,0.218407821,0.137067039,7.991525159,136.7357746,0.96292147,0.759878121,0.050055866,0.151657728,0.140644437,0.016080402,0.258064516,0.161258013,0.0546875,0.578125,0.5234375,0.285153181,female,
0.092092441,0.094467032,0.060211864,0.005932203,0.170550847,0.164618644,22.99846207,582.4470603,0.874067001,0.63723933,0,0.092092441,0.190064579,0.016985138,0.275862069,0.0078125,0.0078125,0.0078125,0,0,female,
0.143582842,0.080596005,0.160479042,0.060598802,0.208862275,0.148263473,8.727406264,147.7271475,0.963173539,0.767661083,0.05005988,0.143582842,0.142987432,0.016580311,0.275862069,0.161865234,0.0546875,0.75,0.6953125,0.17760058,female,
0.166235766,0.073348333,0.188343313,0.11261477,0.221037924,0.108423154,6.478941769,82.80953101,0.92545456,0.604048476,0.05001996,0.166235766,0.149100205,0.016666667,0.25,0.244791667,0.0546875,0.7734375,0.71875,0.379598662,female,
0.16838094,0.074602707,0.182748092,0.100992366,0.22389313,0.122900763,5.404833117,51.3998787,0.924389646,0.615590797,0.050229008,0.16838094,0.148348438,0.016684046,0.275862069,0.212611607,0.0546875,0.59375,0.5390625,0.249721293,female,
0.165228566,0.072523254,0.184972067,0.106368715,0.224078212,0.117709497,11.52131553,228.4974914,0.946567138,0.693223023,0.050055866,0.165228566,0.147148611,0.017524644,0.275862069,0.17568109,0.0546875,0.65625,0.6015625,0.297334245,female,
0.157698842,0.088774089,0.19920398,0.058159204,0.231940299,0.173781095,1.742734259,6.700364966,0.947100327,0.66610361,0.210696517,0.157698842,0.189649428,0.051118211,0.258064516,0.921875,0.0078125,3.53125,3.5234375,0.396711013,female,
0.169935137,0.094920766,0.197081545,0.070500715,0.251959943,0.181459227,1.232447611,3.650647874,0.938146365,0.606233866,0.060085837,0.169935137,0.168460368,0.016016016,0.275862069,0.599826389,0.0078125,2.8515625,2.84375,0.297733516,female,
0.164855128,0.087689728,0.20057211,0.073087008,0.235613826,0.162526818,1.178503741,3.783359814,0.951301123,0.668714942,0.199570918,0.164855128,0.203222504,0.0625,0.258064516,0.441964286,0.0234375,1.078125,1.0546875,0.266096866,female,
0.126920275,0.088102355,0.154547188,0.028026692,0.202326025,0.174299333,1.702340729,5.713427398,0.944845204,0.652498672,0.008007626,0.126920275,0.185729331,0.034632035,0.258064516,0.342391304,0.0078125,3.046875,3.0390625,0.135078289,female,
0.15531325,0.090998604,0.190047664,0.052049571,0.231687321,0.17963775,1.449626425,5.057423137,0.950459861,0.662099342,0.230352717,0.15531325,0.201392431,0.017316017,0.275862069,0.373798077,0.0078125,0.984375,0.9765625,0.2528,female,
0.123551974,0.089584187,0.102497617,0.036034318,0.20686368,0.170829361,1.58945446,8.547648173,0.95374208,0.665332411,0.195919924,0.123551974,0.191199474,0.016427105,0.258064516,0.319010417,0.0078125,0.796875,0.7890625,0.321490973,female,
0.093453268,0.077776758,0.066440678,0.026101695,0.15779661,0.131694915,2.314418438,8.883277033,0.952193118,0.714591416,0.012161017,0.093453268,0.168043947,0.059925094,0.242424242,0.623697917,0.0078125,3.296875,3.2890625,0.262400447,female,
0.202326264,0.055599496,0.2124057,0.197854149,0.235171836,0.037317687,3.520344993,24.48664298,0.862630227,0.309116121,0.049991618,0.202326264,0.178112035,0.016632017,0.253968254,0.178030303,0.0546875,0.6484375,0.59375,0.235197368,female,
0.172249722,0.076856758,0.198505096,0.106228766,0.230215176,0.12398641,3.184978764,23.90973349,0.927605924,0.554812035,0.050101925,0.172249722,0.158125796,0.015841584,0.266666667,0.1953125,0.0546875,0.6875,0.6328125,0.293075684,female,
0.186009021,0.074830966,0.201868263,0.166994012,0.244790419,0.077796407,4.124850091,40.1211349,0.925341874,0.553533186,0.049964072,0.186009021,0.16200927,0.019093079,0.275862069,0.157608696,0.0546875,0.734375,0.6796875,0.146290491,female,
0.189460151,0.065261036,0.206854532,0.182757045,0.232444783,0.049687738,3.016253869,18.28105195,0.892815467,0.406427388,0.050114242,0.189460151,0.160367635,0.016701461,0.242424242,0.218098958,0.0546875,0.75,0.6953125,0.264526485,female,
